STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/16/1983,30,",,X",40,",,X",,,,,,,1606,",,X",0,",,0,2400",95,",,X",0,",,0",0,",,0",0,,200,",,0",67,",,0",780,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,6.2,",,X",4.5,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/17/1983,50,",,X",40,",,X",,,,,,,1336,",,X",0,",,0,2400",95,",,X",0,",,0",0,",,0",0,,233,",,0",50,",,0",780,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,7.2,",,X",5.8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/18/1983,70,",,X",90,",,X",,,,,,, 0030,",,X",0,",,0,2400",94,",,X",0,",,0",0,",,0",0,,206,",,0",89,",,0",774,",,X",,,,,,,270,"W,,X",360,"W,,X",,,,,,,,,6.7,",,X",4.5,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/19/1983,70,",,X",70,",,X",,,,,,,1518,",,X",0,",,0,2400",90,",,X",0,",,0",0,",,0",0,,194,",,0",72,",,0",750,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,7.7,",,X",4.9,",,X",1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/20/1983,90,",,X",100,",,X",,,,,,,2354,",,X",5,",,0,2400",76,",,X",0,",,0",0,",,0",0,,150,",,0",83,",,0",630,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,6.7,",,X",4.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/21/1983,60,",,X",70,",,X",,,,,,, 0112,",,X",0,",,0,2400",90,",,X",0,",,0",0,",,0",0,,150,",,0",72,",,0",750,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,8.2,",,X",7.2,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/22/1983,90,",,X",100,",,X",,,,,,,1512,",,X",0,"T,,0,2400",44,",,X",0,",,0",0,",,0",0,,150,",,0",61,",,0",372,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,7.7,",,X",6.7,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/23/1983,100,",,X",100,",,X",,,,,,,2348,",,X",3,",,0,2400",67,",,X",0,",,0",0,",,0",0,,156,",,0",78,",,0",570,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,12.3,",,X",10.7,",,X",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/24/1983,80,",,X",90,",,X",,,,,,, 0012,",,X",13,",,0,2400",63,",,X",0,",,0",0,",,0",0,,133,",,0",56,",,0",534,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,11.3,",,X",12.5,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/25/1983,100,",,X",100,",,X",,,,,,,1430,",,X",0,"T,,0,2400",61,",,X",0,",,0",0,",,0",0,,133,",,0",50,",,0",522,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,9.8,",,X",8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/26/1983,70,",,X",80,",,X",,,,,,,1848,",,X",10,",,0,2400",78,",,X",0,",,0",0,",,0",0,,161,",,0",78,",,0",666,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,9.3,",,X",6.7,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/27/1983,10,",,X",20,",,X",,,,,,,1436,",,X",0,",,0,2400",87,",,X",0,",,0",0,",,0",0,,183,",,0",67,",,0",750,",,X",,,,,,,315,"W,,X",360,"W,,X",,,,,,,,,8.7,",,X",5.4,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/28/1983,30,",,X",60,",,X",,,,,,,1624,",,X",0,",,0,2400",92,",,X",0,",,0",0,",,0",0,,217,",,0",78,",,0",792,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,10.3,",,X",7.6,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/29/1983,10,",,X",10,",,X",,,,,,,1342,",,X",0,",,0,2400",92,",,X",0,",,0",0,",,0",0,,194,",,0",83,",,0",798,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,6.7,",,X",5.4,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,4/30/1983,50,",,X",60,",,X",,,,,,,2054,",,X",0,",,0,2400",59,",,X",0,",,0",0,",,0",0,,183,",,0",83,",,0",504,",,X",,,,,,,180,"W,,X",180,"W,,X",,,,,,,,,7.2,",,X",6.3,",,X",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/1/1983,100,",,X",100,",,X",,,,,,,1624,",,X",0,",,0,2400",35,",,X",0,",,0",0,",,0",0,,144,",,0",94,",,0",306,",,X",,,,,,,180,"W,,X",180,"W,,X",,,,,,,,,7.2,",,X",5.8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/2/1983,90,",,X",100,",,X",,,,,,,1442,",,X",0,"T,,0,2400",68,",,X",0,",,0",0,",,0",0,,167,",,0",89,",,0",594,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,8.7,",,X",7.6,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/3/1983,90,",,X",90,",,X",,,,,,,1242,",,X",0,",,0,2400",76,",,X",0,",,0",0,",,0",0,,161,",,0",83,",,0",666,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,6.7,",,X",4.5,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/4/1983,90,",,X",90,",,X",,,,,,,1618,",,X",0,",,0,2400",69,",,X",0,",,0",0,",,0",0,,178,",,0",89,",,0",606,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,6.2,",,X",5.4,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/5/1983,100,",,X",100,",,X",,,,,,,1406,",,X",117,",,0,2400",23,",,X",0,",,0",0,",,0",0,,117,",,0",83,",,0",198,",,X",,,,,,,135,"W,,X",135,"W,,X",,,,,,,,,7.7,",,X",3.6,",,X",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/6/1983,90,",,X",90,",,X",,,,,,,1730,",,X",15,",,0,2400",61,",,X",0,",,0",0,",,0",0,,172,",,0",89,",,0",534,",,X",,,,,,,180,"W,,X",180,"W,,X",,,,,,,,,13.4,",,X",8.5,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/7/1983,90,",,X",90,",,X",,,,,,,1306,",,X",168,",,0,2400",27,",,X",0,",,0",0,",,0",0,,122,",,0",61,",,0",240,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,11.3,",,X",8,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/8/1983,100,",,X",100,",,X",,,,,,,1600,",,X",64,",,0,2400",74,",,X",0,",,0",0,",,0",0,,117,",,0",56,",,0",660,",,X",,,,,,,180,"W,,X",225,"W,,X",,,,,,,,,8.2,",,X",7.2,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/9/1983,70,",,X",80,",,X",,,,,,,1718,",,X",0,",,0,2400",43,",,X",0,",,0",0,",,0",0,,144,",,0",56,",,0",384,",,X",,,,,,,270,"W,,X",270,"W,,X",,,,,,,,,7.2,",,X",6.3,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/10/1983,50,",,X",70,",,X",,,,,,,1630,",,X",0,",,0,2400",58,",,X",0,",,0",0,",,0",0,,161,",,0",61,",,0",522,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,5.7,",,X",3.1,",,X",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/11/1983,30,",,X",50,",,X",,,,,,,1424,",,X",0,",,0,2400",80,",,X",0,",,0",0,",,0",0,,189,",,0",72,",,0",714,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,6.7,",,X",4.5,",,X",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/12/1983,10,",,X",10,",,X",,,,,,,1812,",,X",0,",,0,2400",89,",,X",0,",,0",0,",,0",0,,217,",,0",83,",,0",804,",,X",,,,,,,180,"W,,X",180,"W,,X",,,,,,,,,6.7,",,X",4.5,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/13/1983,30,",,X",20,",,X",,,,,,,1830,",,X",0,",,0,2400",92,",,X",0,",,0",0,",,0",0,,239,",,0",83,",,0",828,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,8.7,",,X",6.3,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/14/1983,100,",,X",100,",,X",,,,,,,2042,",,X",84,",,0,2400",58,",,X",0,",,0",0,",,0",0,,122,",,0",67,",,0",522,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,13.4,",,X",8,",,X",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/15/1983,80,",,X",90,",,X",,,,,,, 0012,",,X",66,",,0,2400",69,",,X",0,",,0",0,",,0",0,,139,",,0",61,",,0",624,",,X",,,,,,,90,"W,,X",90,"W,,X",,,,,,,,,9.3,",,X",5.4,",,X",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/16/1983,90,",,X",90,",,X",,,,,,,1354,",,X",0,",,0,2400",69,",,X",0,",,0",0,",,0",0,,156,",,0",78,",,0",624,",,X",,,,,,,225,"W,,X",315,"W,,X",,,,,,,,,6.2,",,X",5.4,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/17/1983,100,",,X",100,",,X",,,,,,,2112,",,X",0,"T,,0,2400",59,",,X",0,",,0",0,",,0",0,,144,",,0",94,",,0",534,",,X",,,,,,,180,"W,,X",225,"W,,X",,,,,,,,,6.7,",,X",6.3,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/18/1983,70,",,X",80,",,X",,,,,,,1536,",,X",0,",,0,2400",73,",,X",0,",,0",0,",,0",0,,178,",,0",106,",,0",666,",,X",,,,,,,270,"W,,X",270,"W,,X",,,,,,,,,6.7,",,X",5.8,",,X",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/19/1983,40,",,X",50,",,X",,,,,,,1518,",,X",0,",,0,2400",54,",,X",0,",,0",0,",,0",0,,211,",,0",78,",,0",492,",,X",,,,,,,315,"W,,X",315,"W,,X",,,,,,,,,9.3,",,X",7.6,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/20/1983,60,",,X",50,",,X",,,,,,,1748,",,X",0,",,0,2400",72,",,X",0,",,0",0,",,0",0,,228,",,0",100,",,0",660,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,8.7,",,X",7.2,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/21/1983,50,",,X",60,",,X",,,,,,,1930,",,X",0,",,0,2400",86,",,X",0,",,0",0,",,0",0,,194,",,0",117,",,0",792,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,7.7,",,X",6.3,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/22/1983,0,",,X",0,",,X",,,,,,,1312,",,X",0,",,0,2400",90,",,X",0,",,0",0,",,0",0,,228,",,0",100,",,0",834,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,7.2,",,X",4.5,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/23/1983,10,",,X",20,",,X",,,,,,,1624,",,X",0,",,0,2400",93,",,X",0,",,0",0,",,0",0,,261,",,0",128,",,0",858,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,8.2,",,X",5.4,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/24/1983,10,",,X",10,",,X",,,,,,,2212,",,X",0,",,0,2400",94,",,X",0,",,0",0,",,0",0,,289,",,0",133,",,0",876,",,X",,,,,,,180,"W,,X",180,"W,,X",,,,,,,,,6.7,",,X",4.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/25/1983,40,",,X",40,",,X",,,,,,,1112,",,X",0,",,0,2400",87,",,X",0,",,0",0,",,0",0,,217,",,0",111,",,0",804,",,X",,,,,,,180,"W,,X",360,"W,,X",,,,,,,,,6.2,",,X",4,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/26/1983,60,",,X",60,",,X",,,,,,,2306,",,X",0,"T,,0,2400",78,",,X",0,",,0",0,",,0",0,,200,",,0",106,",,0",720,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,7.7,",,X",5.8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/27/1983,70,",,X",80,",,X",,,,,,,1854,",,X",0,",,0,2400",93,",,X",0,",,0",0,",,0",0,,267,",,0",106,",,0",870,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,7.7,",,X",6.3,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/28/1983,40,",,X",40,",,X",,,,,,,1524,",,X",0,",,0,2400",90,",,X",0,",,0",0,",,0",0,,333,",,0",144,",,0",846,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,7.7,",,X",6.3,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/29/1983,50,",,X",40,",,X",,,,,,,1854,",,X",0,",,0,2400",94,",,X",0,",,0",0,",,0",0,,283,",,0",144,",,0",888,",,X",,,,,,,225,"W,,X",180,"W,,X",,,,,,,,,9.8,",,X",7.6,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/30/1983,100,",,X",100,",,X",,,,,,,1636,",,X",0,",,0,2400",63,",,X",0,",,0",0,",,0",0,,189,",,0",139,",,0",588,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,6.7,",,X",4.5,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/31/1983,100,",,X",100,",,X",,,,,,,2248,",,X",20,",,0,2400",3,",,X",0,",,0",0,",,0",0,,144,",,0",117,",,0",24,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,5.1,",,X",4,",,X",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/1/1983,100,",,X",100,",,X",,,,,,,1254,",,X",3,",,0,2400",0,",,X",0,",,0",0,",,0",0,,144,",,0",111,",,0",0,",,X",,,,,,,180,"W,,X",180,"W,,X",,,,,,,,,5.7,",,X",4,",,X",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/2/1983,100,",,X",100,",,X",,,,,,,1324,",,X",0,",,0,2400",16,",,X",0,",,0",0,",,0",0,,172,",,0",117,",,0",150,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,9.3,",,X",8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/3/1983,70,",,X",80,",,X",,,,,,,2348,",,X",0,",,0,2400",58,",,X",0,",,0",0,",,0",0,,172,",,0",100,",,0",546,",,X",,,,,,,45,"W,,X",45,"W,,X",,,,,,,,,7.2,",,X",6.3,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/4/1983,90,",,X",100,",,X",,,,,,, 0036,",,X",0,",,0,2400",84,",,X",0,",,0",0,",,0",0,,183,",,0",106,",,0",792,",,X",,,,,,,45,"W,,X",45,"W,,X",,,,,,,,,7.7,",,X",6.3,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/5/1983,70,",,X",80,",,X",,,,,,,1536,",,X",0,",,0,2400",70,",,X",0,",,0",0,",,0",0,,200,",,0",106,",,0",666,",,X",,,,,,,315,"W,,X",45,"W,,X",,,,,,,,,7.7,",,X",5.4,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/6/1983,20,",,X",30,",,X",,,,,,,1536,",,X",0,",,0,2400",94,",,X",0,",,0",0,",,0",0,,228,",,0",117,",,0",894,",,X",,,,,,,315,"W,,X",360,"W,,X",,,,,,,,,8.7,",,X",7.2,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/7/1983,0,",,X",0,",,X",,,,,,,1224,",,X",0,",,0,2400",95,",,X",0,",,0",0,",,0",0,,261,",,0",122,",,0",900,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,8.7,",,X",5.8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/8/1983,50,",,X",50,",,X",,,,,,,1848,",,X",0,",,0,2400",74,",,X",0,",,0",0,",,0",0,,228,",,0",122,",,0",708,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,9.3,",,X",7.6,",,X",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/9/1983,100,",,X",100,",,X",,,,,,,1654,",,X",13,",,0,2400",47,",,X",0,",,0",0,",,0",0,,183,",,0",122,",,0",450,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,9.8,",,X",7.6,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/10/1983,80,",,X",80,",,X",,,,,,, 0248,",,X",224,",,0,2400",52,",,X",0,",,0",0,",,0",0,,172,",,0",117,",,0",492,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,11.3,",,X",8.9,",,X",1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/11/1983,80,",,X",80,",,X",,,,,,,1442,",,X",8,",,0,2400",59,",,X",0,",,0",0,",,0",0,,194,",,0",106,",,0",564,",,X",,,,,,,270,"W,,X",270,"W,,X",,,,,,,,,6.7,",,X",4.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/12/1983,60,",,X",60,",,X",,,,,,,2136,",,X",0,"T,,0,2400",81,",,X",0,",,0",0,",,0",0,,206,",,0",106,",,0",768,",,X",,,,,,,45,"W,,X",135,"W,,X",,,,,,,,,5.1,",,X",3.6,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/13/1983,70,",,X",80,",,X",,,,,,,2348,",,X",0,",,0,2400",79,",,X",0,",,0",0,",,0",0,,233,",,0",106,",,0",750,",,X",,,,,,,360,"W,,X",360,"W,,X",,,,,,,,,7.2,",,X",6.7,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/14/1983,90,",,X",100,",,X",,,,,,,1124,",,X",0,"T,,0,2400",60,",,X",0,",,0",0,",,0",0,,217,",,0",128,",,0",576,",,X",,,,,,,225,"W,,X",225,"W,,X",,,,,,,,,8.2,",,X",7.2,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
